연월,서울,지방광역시_통합,부산,대구,인천,광주,대전,울산
2018-01-01,668.5348769075805,308.03207721306075,341.0208153342235,321.63204645105066,332.0428464033334,249.40347566359137,268.3520651346133,300.57344756704373
2018-02-01,674.3033401659649,309.70031300651215,342.5074121529658,325.27651073231533,333.6941349803119,251.12033533220242,269.58362201027836,299.13838665192077
2018-03-01,676.6520576203592,310.74580157026224,342.9079152112925,327.82410202675925,335.39206426003796,251.82961970443708,271.52902824831864,298.2879754446551
2018-04-01,676.9422009427182,310.91139754519736,341.8502407460869,329.76051152475026,335.4704693736674,252.47974696870315,272.7569983233233,298.34052925402557
2018-05-01,674.9085659774909,311.0273940252546,341.4876527845481,330.96939868219596,336.40939386640366,252.87973871602753,273.06751870586953,297.059539003167
2018-06-01,677.4583356919075,309.38205724110406,341.01726711279315,326.80522383625026,336.00941831984795,253.12668146230683,274.0762601173585,296.5718644054706
2018-07-01,682.9856739679923,308.00697900952986,339.60714593823604,324.4769060401791,335.45500867241816,252.75214275450494,274.73932802866034,296.0714730453664
2018-08-01,692.4535952963979,307.7481001851277,338.35310469036546,324.72940250606246,335.14919549667735,253.73614077459783,277.32498400303683,292.93394861188324
2018-09-01,695.6614421287127,308.58604225775986,339.7128920614326,326.3899892177468,336.18564761924443,255.34964868687334,279.2281140767232,292.01476504890553
2018-10-01,696.8615570625701,309.02168763544785,340.28758343747876,327.8660332074078,336.90678254150816,254.70918064413567,281.7622186179348,290.49973700645734
2018-11-01,694.8224421831382,308.99851317011127,340.0317349212692,327.6410649760773,336.89624169799146,254.36203053031912,283.2689577717377,288.21152590927795
2018-12-01,691.2087522637903,308.2033730488864,337.56633299656863,326.8316462709426,337.1506119109319,252.93578069377324,282.59277912673184,285.23415804604934
2019-01-01,689.8476752289625,307.18771021416075,336.40462730610847,324.33616250097873,336.7442804405854,252.27039802379954,282.30279487968727,283.5585416111776
2019-02-01,694.8408058507148,305.41910204672376,334.91138146405035,320.6660185858765,335.3467765676918,250.95967797968487,281.6823407682102,281.65760438796434
