연월,서울,지방광역시_통합,부산,대구,인천,광주,대전,울산
2009-09-01,518.5278866826862,167.92013034308656,178.69661813711838,140.126531461509,282.9187787339385,126.91729985175316,148.77934113144337,172.2815505339548
2009-10-01,506.70512858378976,179.21146953405017,176.5886860839488,177.77891479683524,278.0078078788596,129.447857814473,177.30630593098113,164.00164001640016
2009-11-01,509.182963321412,179.3191711605382,188.25744205200613,164.84163428705992,275.59923587068863,129.15013288245322,181.86112423240436,173.42582710779084
2009-12-01,542.4810530514559,181.5575728619207,188.6865271652486,171.24173666223984,270.19796682718027,137.30090715153608,187.92320609113668,171.90903419953003
2010-01-01,553.6130536130537,181.9421833061997,190.39376893119865,170.043345428453,281.1734361942093,129.6272990836293,192.01122983798007,175.62556710665584
2010-02-01,520.3888345371662,176.53289396257503,197.71155135995517,145.0483494498166,280.13468013468014,133.36667500208387,190.21798852809707,180.0600200066689
2010-03-01,506.001412096964,180.4761683225021,187.11540876554065,163.38643484400512,269.5221445221445,129.31543725604132,181.13522537562605,175.2786007427382
2010-04-01,480.3683706943685,182.8896565738671,189.6893588896233,163.950915308791,266.97754275697287,125.37167317940444,183.6974408808751,167.16196136701336
2010-05-01,485.8327104708841,181.4662472780063,194.12221464034448,161.1660077663631,269.6871628910464,129.8241472913962,181.8181818181818,176.7255751917306
2010-06-01,500.7585019570124,194.1404871161313,198.18157587997803,176.84581131218107,269.28343222272935,130.98555181390353,189.49771614644465,217.40948391835192
2010-07-01,513.7268763991988,184.23082967548817,200.8264808946097,167.1782170695759,267.3207849419304,120.45347861339098,197.3960520789584,174.18322346294033
2010-08-01,512.9337015740782,188.77111932421133,202.8737949843372,167.9937852010099,265.00668611718936,127.52125354225704,194.34628975265016,202.5011283149337
2010-09-01,495.0913955429587,196.07843137254903,212.4962719952281,174.66154103292664,270.683770742615,134.89590121630363,201.4608859566447,191.78726909048123
2010-10-01,511.9366563710517,200.0026190819165,207.96197266785504,183.3638939823304,270.63535869903086,135.25753198820428,210.9834767702735,189.38761888870349
2010-11-01,538.8722055388722,210.41544071636343,222.7097437655326,182.66580355383644,273.47195481052216,134.9527665317139,222.3722710182876,199.0358610469954
2010-12-01,534.184444817739,214.4175209090975,233.3060971857941,183.29326923076923,275.6928993173066,142.5712856428214,228.70868830862827,205.1008412469464
2011-01-01,519.831223628692,216.68616843145685,237.8900189622479,189.7854706456118,274.2126544645181,145.8144698747392,232.0532209222536,199.76452756313492
2011-02-01,500.5005005005005,213.1541701481848,236.3331066089605,188.90003343363423,275.07227437995545,148.7389523604225,235.40123566924325,192.738124844566
2011-03-01,491.1754911754912,211.8334894624608,240.628269698326,189.26275068351777,268.7624919049033,166.66666666666666,241.2464399396884,181.10765873081985
2011-04-01,489.7537505456827,213.211827230932,245.2206986287659,194.2355889724311,264.0129975629569,158.88452548101793,228.32796841070785,191.7609539453952
2011-05-01,494.460091548584,221.1997804442572,250.35132636132707,200.37043273278329,266.6666666666667,154.74318820485522,247.0424495476688,203.1323598681112
2011-06-01,489.2389606271489,224.5537533208877,251.8832391713748,205.21205245420268,262.30831315577075,171.61000353810618,237.9154078549849,217.46403479424555
2011-07-01,507.6142131979696,223.34433870654496,252.5252525252525,207.90941407454767,264.27962489343565,164.89211426924084,231.5286471726201,213.47952324057084
2011-08-01,485.7621440536013,223.8868315066273,258.4625646156412,207.94901895019285,269.45732547938337,164.89988221436982,225.10809402508465,215.42586766148477
2011-09-01,493.468148010248,228.9194062454393,260.6285418889245,214.7479350612361,264.753138932771,170.15313952863994,227.3305996107834,231.24078528749905
2011-10-01,500.4522525656636,230.2763315979175,271.4504897911011,211.8413377119904,265.5554720642656,168.46361185983827,239.96773543053035,226.7178358270451
2011-11-01,496.58743233702046,226.6851804209757,263.7662856987096,212.7974037899133,263.48808030112923,178.89886955472264,235.3286949258826,223.6346516007533
2011-12-01,506.1801059446733,222.5512668810474,254.32795123894323,217.8264453079006,255.47084568685585,178.5267484808769,246.9135802469136,233.33333333333331
2012-01-01,489.6077919819115,227.43878020600192,257.13971698252595,218.01106825423443,262.49020883490834,171.13471589951104,241.01488361172167,242.0436991871521
2012-02-01,482.6012848073515,227.6353365326227,255.38396449773768,217.2096908939014,259.8731123418383,170.94017094017093,237.1762163748837,247.53303227964545
2012-03-01,479.0940766550523,225.8678078934855,250.4105090311987,216.0121449162233,257.467526182318,166.6638889814784,223.66474060622383,243.0821877396897
2012-04-01,485.8657243816254,227.85634229957805,251.73480162920504,215.6485569233537,251.8277822908205,170.7158355513434,226.16462095768395,248.17664059617664
2012-05-01,498.92727648741817,225.94898574010847,234.5020303082412,219.90255507973265,256.4177030018103,172.1832163156135,227.00521271229192,247.15237481194927
2012-06-01,471.5868898844613,227.1029861623484,251.84044050766207,219.2187249076602,250.16186944493495,173.544526970596,229.64153696858355,247.65729585006693
2012-07-01,472.20858194938535,223.81114333440743,249.609984399376,217.7751618599176,245.28021406273228,168.6318916206436,221.28841649304945,250.08336112037347
2012-08-01,458.9153124742595,226.5435283004502,253.5023348899266,217.3671290593184,245.1667951888164,175.21514397967505,225.7255889655828,248.16978193146417
2012-09-01,483.2481236483229,233.26572008113592,252.50060990485483,224.9431387414708,257.93650793650795,181.19675148973664,235.34367825695057,265.0662665666417
2012-10-01,486.495554437175,234.01666198633345,258.47306385607084,227.1111927035834,250.87807325639736,181.1449159327462,241.6943827072924,263.4211403801267
2012-11-01,490.7700613363336,233.3640598871271,253.69641697775205,227.79694720945028,251.10223755895825,180.02117896223086,240.05648387855965,253.4500430431929
2012-12-01,495.1891044238065,232.5581395348837,250.7216320169611,221.3848327837965,258.9911118959327,179.6722430075439,241.6805246869795,251.29673603852007
2013-01-01,489.6496815286624,234.1936913147707,250.4591751544498,231.7052842140357,252.0613202599784,183.13693750566145,235.41281318311755,254.20254202542023
2013-02-01,502.2181300744957,235.3209719226782,251.4367816091954,229.70045598637617,255.54047942107644,181.84042690827863,242.24650127759256,253.54208921496456
2013-03-01,487.6875360535534,236.8607117605468,253.9518975528784,230.8685844844094,255.41878103516063,180.0475393256171,233.91122752819047,256.29088171911985
2013-04-01,483.6473110241722,241.56948884952203,262.04070151615235,236.2383991267756,254.6689303904924,182.53042173695616,233.7386377051116,265.2188244743931
2013-05-01,485.60972736829706,241.38491356065123,255.38305103895004,240.12690901140087,258.4246969918047,181.69694949158196,239.9280797096864,255.67502986857824
2013-06-01,473.3560090702948,241.02410241024103,253.4516107516841,245.35184749352788,255.55575822553064,180.0450112528132,243.6426574357609,250.29200734189888
2013-07-01,452.66316830687214,242.6859476467832,256.29596612435927,243.8128036775588,260.3426745024421,184.92343934040045,239.94604712668223,247.1050467087373
2013-08-01,461.15572096033657,249.20982251398004,262.5473195750397,252.54209034839135,260.94276094276097,186.5222623345367,246.74988742092648,254.2766391519337
2013-09-01,471.22577768491,252.49169435215947,263.59693026359696,259.5432572095349,260.1176184013641,187.40172353077733,248.52337352387056,260.94276094276097
2013-10-01,484.4868735083532,251.8921581724294,261.1006879299562,257.49933634191666,265.90852077932936,192.339856163238,255.0448127581984,256.0772450202469
2013-11-01,494.2996200008125,252.5859995188838,261.66930621368624,263.78385321690143,267.04498224862886,196.81976966194145,258.6295021637646,252.71059216013344
2013-12-01,506.1801059446733,254.2806927621521,268.9734405622761,259.08691215075646,270.906949352179,200.05001250312577,258.753808271775,259.21204252020084
2014-01-01,509.3793612191242,256.5406666263776,271.9576613643265,269.6817420435511,266.94028045413216,195.38606403013185,254.8601232811759,257.8981302385558
2014-02-01,501.9240421616195,252.12539133311105,259.0368538796656,261.3917343694808,266.67777870378086,198.84692316743147,246.11708482676224,256.7703109327984
2014-03-01,484.9397132387599,256.3921583967794,268.3698224657029,266.71111851975326,268.5269702303446,197.51646107684616,245.64650458484056,261.11665924687065
2014-04-01,485.11167871014686,253.7733586825269,265.0051836469942,263.5096413668682,266.73335000416773,196.8901050492548,246.0332682818988,269.591434181498
2014-05-01,490.850545825807,256.5393070893733,263.5895161435004,265.43231693572466,272.6082307666945,199.05781437707932,243.74607777800827,270.5988655662944
2014-06-01,491.91194624704815,254.1783545007139,263.23663737440546,271.6936416005608,270.16820880716307,191.9504643962848,243.5580656547829,260.1548387096774
2014-07-01,495.6018021883716,258.1262652053202,271.2584031135747,276.0174786514343,273.1751007613077,199.7936016511868,250.08753126137924,256.71287128712873
2014-08-01,503.87029226622735,266.71111851975326,275.9197324414716,281.27789390344606,281.51959379874575,201.4675897370546,247.3466450800504,260.8362134367361
2014-09-01,501.9910437010308,267.6234866061784,275.5513614479173,283.75897179101986,276.6984575532791,207.7431539187913,249.4411107189081,268.3566767639674
2014-10-01,505.5055055055056,269.4320559156457,270.65144036662275,288.0056111124739,289.8106805838625,205.5384762370493,253.7562604340568,270.5061082024433
2014-11-01,498.221478881534,271.7822743688552,278.9249881586467,293.2328890586065,290.126365938611,207.600870584296,251.93995136974533,265.63440860215053
2014-12-01,517.6156286525296,272.705714963244,282.78543655001766,294.2394977660073,287.2629811116624,208.33333333333331,259.4547443482021,272.7576974564926
2015-01-01,508.452973091745,272.835112692764,283.9023233760076,297.8146709813589,285.3778509187398,209.08179397981144,255.76901221487896,271.5786987837997
2015-02-01,511.5424973767052,273.5156771180787,282.82734535381263,299.167574612457,285.024154589372,212.1187865204515,252.0122381736879,275.5165936130244
2015-03-01,513.0793170157289,275.9943741871701,282.186426625607,305.9543421981643,285.409284326953,209.4364042828568,240.96356142923725,274.8095313680835
2015-04-01,520.3151641034218,274.27506213753105,282.87544121242024,302.5504250708451,285.7227019475164,211.6447823082239,241.49854053302025,272.1138612123631
2015-05-01,519.9494850012893,277.18801604151923,284.544868604102,305.4125287206021,290.5009050168997,213.33333333333331,245.09515197315125,273.106486231637
2015-06-01,515.6015351243117,279.256892675423,288.9818002951304,309.4112591319295,286.1952861952862,215.6109035663139,244.83061140219732,275.4000901864954
2015-07-01,518.7455788729073,284.9321373405599,297.4983096686951,305.63094285587374,297.1495348468135,217.16409243990245,245.50193374810829,280.4878048780488
2015-08-01,523.023023023023,280.8229159919684,285.900996569188,311.7782909930716,299.3517972893341,224.32113341204249,246.0560395573346,271.9801336250222
2015-09-01,539.3953337065486,286.893674378464,291.17347134594786,320.80834886840364,304.46101053129803,230.9483280946313,245.50691876723587,283.56018147851614
2015-10-01,555.7398536073542,288.68510253828435,294.1394383937171,313.07008768316365,312.68436578171094,227.1039771436909,253.060263653484,287.3316963385173
2015-11-01,570.704723238171,288.3014338683362,298.88253336625746,308.41703990005243,319.4218987275488,227.3262661955241,257.1210808046244,288.6855004480828
2015-12-01,551.2020188604064,282.82828282828285,289.1501188157468,296.0319781191615,316.358024691358,230.6458082631368,260.6524927273747,292.1048239025205
2016-01-01,540.3479622400847,282.585658777817,294.95562150020857,300.6263572118945,311.3360268001893,230.78094367993305,251.9726097332093,290.1353965183752
2016-02-01,543.3486629194344,285.0852564705225,297.7398836107728,302.3325920464621,306.0456559913036,235.7012673432864,255.56851414780903,286.90713691789665
2016-03-01,548.1813480434408,281.2071330589849,294.9086525085783,298.383063843974,301.92349593740937,230.5828807615441,247.2624514305899,286.03268945022285
2016-04-01,587.3140172278778,288.3173797716526,306.50476454337735,295.24550297145674,311.55397046020374,227.0618615848814,250.5534635640672,292.45514868518063
2016-05-01,592.3221855864343,288.96438739618225,311.9114920801255,288.4883169529735,313.59469712051646,225.03750625104183,250.69403550096743,272.2450205184666
2016-06-01,589.8520084566596,294.63759575721866,321.8460993796781,298.8204490652952,316.78486997635935,225.11255627813907,255.6614060182031,304.20014876711184
2016-07-01,581.094016056896,298.15172876333645,325.3411425010918,302.2974607013301,321.5790640940341,225.024378406785,253.7383727775815,294.9555890732361
2016-08-01,590.318772136954,301.4184397163121,341.0902747061648,308.8319478090853,317.7183038628242,229.4653457444155,263.8610554442218,300.3003003003003
2016-09-01,596.1301495320878,307.45481798676576,335.3142365012489,319.2848020434228,323.4146063639155,233.79725102391205,267.75727069351234,309.2669419817635
2016-10-01,599.6701225259189,308.79652812552166,337.171546682373,315.9027161295507,335.326925775221,241.178567185458,266.4579414987012,314.9781555234482
2016-11-01,584.0731593351579,301.42470269633816,325.38620605765726,310.7344632768362,337.00332758904494,235.45240497813657,269.06031573694673,316.1955353190413
2016-12-01,585.299044637874,294.30357774093926,331.81976947258124,300.8317122482772,336.32834472207657,241.2004488307148,266.2593261294232,279.45124823363165
2017-01-01,586.8352656534171,298.39294087557016,333.8839075035394,297.1453363670761,325.3253253253253,246.3316713840761,270.906949352179,303.636970303637
2017-02-01,604.9852049891631,295.5212124223191,335.3513255779651,300.351882850369,318.4394798266089,236.91388495293404,259.66183574879227,306.0874315585808
2017-03-01,616.7488964905422,297.6648761391764,335.3300177218483,302.52381748286814,318.5840707964602,244.94865089819967,252.25225225225225,303.3513288728777
2017-04-01,643.7293886278092,301.9064855277496,342.2511905905412,301.3728665992343,323.88543693382707,242.58437399083917,255.1162288301948,293.1510641853838
2017-05-01,674.0989541671051,303.89604751464793,341.2539553098527,312.18257538102864,321.9118705172475,247.24072798149396,257.19122335816286,291.7639213071024
2017-06-01,626.1909092019304,313.87899052446033,342.0731949853371,331.8731661815842,336.8113244878052,247.4810047282565,262.3584645125656,298.8277393657917
2017-07-01,651.5470304213679,318.174283110731,343.3905650941824,348.4526340656745,338.1576641912659,248.45756211439053,265.0328573473364,297.14583604848167
2017-08-01,621.2664277180406,315.4863258420446,340.53405340534056,330.85690434146954,343.5893830251654,249.76144025787917,273.1046537032991,311.6689533682267
2017-09-01,680.4733727810651,311.71861976996166,341.3214318080973,325.21681120747166,341.88034188034186,252.42467362567243,281.5181656213285,300.3003003003003
2017-10-01,695.0700645681007,308.346633782344,333.9455668725998,317.0365426330719,336.84962654500384,255.63403969054824,270.7291337779451,308.9909563951727
2017-11-01,730.9929469604853,306.20657166411496,337.9431614092952,323.91387927720103,338.55903935957303,251.2562814070352,273.8377036364772,295.7266330134204
2017-12-01,743.9773264052905,311.7896887142812,350.9575036240177,329.4706818160424,330.9923129971973,260.4764577003117,287.0028700287003,305.3763440860215
2018-01-01,733.3380005600671,311.79519154489776,347.89781761160475,336.3327955765928,334.85360627950445,255.66261061553567,282.41939279830547,294.4908623031653
2018-02-01,674.2067640897742,315.5400419437364,353.19048740287263,344.0854542255451,338.2549427503509,257.51620097626665,274.44051825677263,288.86670057710546
2018-03-01,644.9335059432741,310.21073890417784,340.13605442176873,333.0949130161952,338.959222153173,253.46006336501583,275.5971271087356,293.1463943856893
2018-04-01,647.2111084961167,303.8936372269705,329.55909700807416,324.60978057512585,324.8262982973805,250.385901162032,269.85186973025054,293.78170989782905
2018-05-01,649.6953345843772,305.28800527533485,336.9028997713873,326.6892212703772,333.1789644300824,252.04062894938664,260.917467948718,276.3920382968002
2018-06-01,656.78814577493,294.1349491146538,336.4285669242768,281.90306803023566,332.0116179291371,250.4443176836081,274.4633614504333,292.97564419343456
2018-07-01,717.8750897343863,301.67334433184067,326.46911099949773,320.5128205128205,331.5047484221082,243.96309762076768,272.9896722829585,291.14113972723135
2018-08-01,734.8814836589081,312.379779949219,325.48555843089287,333.8868619320702,339.91962491627595,261.569416498994,304.1325253958162,274.0186601664285
2018-09-01,718.9675347688424,321.7739246415472,357.6388802609038,345.1438517476837,354.31776735114624,271.7867685729783,304.3557265055658,289.27009754456776
2018-10-01,709.4714437743881,313.5743783146001,340.8418633851537,334.74907050900384,345.5032456121688,247.94842317769596,301.13838827248463,290.810619885795
2018-11-01,706.523568407303,305.92847808007605,334.8729792147806,321.21426050123546,338.4325492373728,247.0904800412369,291.9185734821112,268.2680998472674
2018-12-01,700.6130473731174,302.2480072595829,321.3726805276101,319.7576573544261,334.044755552482,243.3614596617612,278.8887262886302,269.6479297272784
2019-01-01,717.005076142132,299.60723752819024,333.95734932608354,306.3869903370257,329.9776286353468,247.67801857585135,278.93958183377026,274.383465084704
2019-02-01,734.1243315508021,294.316743934492,335.2715372981746,300.04372724431823,321.48489627562776,241.78756044689013,266.9950689190485,266.0554538985463
2019-03-01,742.9420505200594,298.5113927369068,333.0992923475104,310.7151160518126,323.4165851613154,240.5944097181271,265.50447817553186,271.70050042303035
2019-04-01,817.7104108496211,300.0478661821886,334.6720214190093,304.4955798078792,321.1394565717785,243.36261159321063,286.15167216203486,276.503118013884
2019-05-01,904.1784987308688,305.31803878819824,329.48929159802304,309.67105152355333,323.5312797003279,244.17021524138863,292.26235417326285,278.8166135789165
2019-06-01,961.0446260183204,311.1124190700412,345.54700743252056,329.48076185365875,328.44163274339405,253.5615387181797,289.2997240811494,292.63572751837825
2019-07-01,936.3295880149814,313.8432638042266,349.9116607773851,325.1225086017432,333.44530104293824,250.71034598027745,295.0983661220407,297.8254036829113
2019-08-01,878.3333333333334,320.08458137722164,364.04578720210174,326.26619552414604,344.30656267516656,260.4166666666667,305.50156074890623,298.3234239209128
2019-09-01,913.002439757032,322.79488671689097,362.9227726262907,332.5765535029712,344.3871648083741,270.3785299419187,300.4485520147137,305.07525189546755
2019-10-01,916.9618089393496,331.80374161666083,383.0446747950711,332.1364452423698,358.15602836879435,258.96659330946306,301.1956557596373,329.5581275170657
2019-11-01,925.084514973116,363.5341334315683,428.0746492897055,347.0694332134726,375.18759379689845,275.98297789977426,317.89389408246404,325.6704980842912
2019-12-01,876.8832391713748,349.6378938868783,394.3032015065914,346.05076856624913,371.7098653807514,272.6281579379505,318.0961357210179,322.5506457487472
2020-01-01,809.0039248898873,348.4217237238128,370.63183903988704,344.2303632769772,385.4478543217251,287.3130740446871,305.86987270155583,325.2168473909054
2020-02-01,823.2445520581115,353.011118066074,367.102012001412,339.18197527344057,386.0683618910124,270.9857638846524,307.5894349715814,324.67532467532465
2020-03-01,800.376647834275,323.2825613926018,353.6733454766242,258.5056992081556,348.4494831610537,266.229801572508,304.3165279595756,318.1154321462148
2020-04-01,808.3073359803366,323.7457501012441,345.8346142022748,327.3474842964757,336.9708075876456,258.22309194177114,286.87730180267494,296.3596210016385
2020-05-01,905.0728228188228,333.4850690397464,367.6433981585662,327.79161786831,346.6617754952311,269.95886012442304,316.34739785484743,327.65076365502955
2020-06-01,978.664281669915,370.6264693679989,423.21510036496346,360.2975360297536,362.91971693310666,290.2546231659244,356.4088246824992,359.1192746968091
2020-07-01,1003.8144950813088,358.64224789390585,400.48057669203047,367.4046161092793,346.8013468013468,278.97984220163585,336.4036844213056,348.73551717836585
2020-08-01,1072.4825480705413,354.5194134830823,388.6269887560817,368.5897435897436,346.79089026915113,282.81766643828223,377.3450477420649,326.8092636733619
2020-09-01,1074.3662917575962,368.5092127303183,406.0450775176966,380.95238095238096,354.79718802600746,302.9980365964111,350.9411308488974,343.48470169230563
2020-10-01,1052.0260253985443,384.93723849372384,418.2671788305591,394.3191311612365,351.7316017316017,320.75471698113205,352.82992134054683,356.2713518789654
2020-11-01,1124.2973141786383,365.1476374419125,362.6720337521057,388.62757936835067,370.8936771458848,331.8074512426875,394.4889307583608,343.9020298607616
2020-12-01,1172.1159777914868,341.2491365808484,309.72849309316166,351.493848857645,406.0447708495163,294.93779493779493,375.5840710180154,296.4414672255982
2021-01-01,1179.2710363554702,350.40410001024463,328.8337060661444,333.4942999154258,403.33371495970886,265.1664692722727,369.81258366800535,284.5047967233844
2021-02-01,1156.9430239774824,349.6542602727229,333.7343766018336,350.182094829457,393.63484087102177,266.4265492305524,363.4098224483439,265.6748140276302
2021-03-01,1134.846461949266,350.1700425550639,328.3880646774462,350.0,397.4284044418469,264.1864590286902,349.4876657973245,327.3638496104606
2021-04-01,1187.3341049303965,345.541851049807,335.6495112472029,353.0315377373378,392.25589225589226,269.3197780764605,363.747205852469,265.66839753652937
2021-05-01,1187.5372376338291,357.6825493476909,360.0720667874764,357.1365429591801,407.709414381023,279.0160145286445,374.277083770041,284.16831456429475
2021-06-01,1179.3843613633685,347.9765698560717,348.920009494422,345.46061415220294,422.850100274671,271.22641509433964,376.7143445759021,276.66132180538585
2021-07-01,1232.0914170391052,365.6543061171814,359.41156803744565,364.66015819005406,472.2209731641889,263.7680582581469,397.5727139568948,295.0983661220407
2021-08-01,1281.9097440272735,371.1966718329391,371.39788795417934,361.2827414724098,494.11764705882354,276.8549280177187,396.4670642383157,299.7245573354253
2021-09-01,1335.5838219421953,370.9159773519695,368.03874092009687,363.3007230764876,492.2409477724011,276.2782998632055,411.8548330595911,296.6360155107461
2021-10-01,1294.574573656192,354.98677163665894,340.2602178424672,357.12181461169314,468.7120177213543,283.4041843794282,407.2954284924992,307.07652558794564
2021-11-01,1226.890756302521,366.6903241069316,358.39306551091846,397.88119889226175,465.002447381302,284.4220231364704,388.5082514239023,304.7964825698757
2021-12-01,1238.353579431537,361.4031862793233,359.58266594030624,371.3966772340544,451.47939664185606,302.0946340649253,377.69463496025503,283.8537318417098
2022-01-01,1117.1497584541064,350.109409190372,354.7403359863969,353.8007040634011,452.4886877828055,279.6124399289358,367.206388005492,310.46087201772184
2022-02-01,1166.3524976437325,347.43412686302383,347.4266870804381,355.4121233928653,457.92159265509866,271.0735941029604,363.1869658543735,324.64642106978323
2022-03-01,1224.5378547038738,350.05834305717616,340.6192766547421,347.8676056818376,466.9602761713492,289.85748979210587,350.42051085020285,284.37604550016727
2022-04-01,1259.1939197898323,361.33808402684224,358.7992266675212,359.0024360833991,470.7355478302622,310.7514379915616,352.95778624876465,294.1977844900934
2022-05-01,1167.0556852284096,348.98538263033856,342.0329462600976,365.6729681603604,466.99745653170993,272.7576974564926,350.95107962518523,291.8333765993668
