연월,0
2017-08-01,1.9692340898131089
2017-09-01,2.182973135461823
2017-10-01,2.2541840526747485
2017-11-01,2.387254274092877
2017-12-01,2.3861511568044786
2018-01-01,2.35198624111709
2018-02-01,2.136675776350411
2018-03-01,2.0790173422799847
2018-04-01,2.1297290538950344
2018-05-01,2.128139079681255
2018-06-01,2.232948338005607
2018-07-01,2.3796437544867195
2018-08-01,2.3525257741662142
2018-09-01,2.2343871883645163
2018-10-01,2.2625300178785523
2018-11-01,2.309440339916221
2018-12-01,2.3180071681048418
2019-01-01,2.393150052240205
2019-02-01,2.4943342391495094
2019-03-01,2.4888231022219367
2019-04-01,2.72526654248262
2019-05-01,2.9614316347620235
2019-06-01,3.0890590253228014
2019-07-01,2.983430571889087
2019-08-01,2.7440663638159197
2019-09-01,2.82842906541387
2019-10-01,2.7635668135374223
2019-11-01,2.5446978148676487
2019-12-01,2.5079754068507265
2020-01-01,2.321910115831839
2020-02-01,2.3320640906953605
2020-03-01,2.4757804577719833
2020-04-01,2.4967349709689066
2020-05-01,2.713983044053321
2020-06-01,2.6405676943116254
2020-07-01,2.7989298555206994
2020-08-01,3.0251729729935373
2020-09-01,2.9154394371785672
2020-10-01,2.7329806529375227
