연월,observed,trend,seasonal,resid
2017-05-01,303.89604751464793,305.25880253584756,0.9941867363041481,1.0013568904806907
2017-06-01,313.87899052446033,306.18663503339417,1.0105819728199097,1.0143888582731084
2017-07-01,318.174283110731,307.47365010183876,1.0019423920669306,1.0327956945596424
2017-08-01,315.4863258420446,308.86619510978636,1.0121935912922275,1.0091287490930156
2017-09-01,311.71861976996166,310.2230572883872,1.0096838428163404,0.9951837235025329
2017-10-01,308.346633782344,310.82859955772983,1.0061597145508365,0.9859418813520093
2017-11-01,306.20657166411496,310.96939578522597,1.0057335175136097,0.9790704283496741
2017-12-01,311.7896887142812,310.2047256331793,0.9918646984209463,1.0133533449184575
2018-01-01,311.79519154489776,308.69451812531696,0.9971748545532747,1.0129060789181543
2018-02-01,315.5400419437364,307.8775395973288,0.9881896646019751,1.0371370867155756
2018-03-01,310.21073890417784,308.1670712214438,0.9898036567099058,1.0170013826218303
2018-04-01,303.8936372269705,308.8038649466038,0.992485358349897,0.99155034805696
2018-05-01,305.28800527533485,309.0101004027796,0.9941867363041481,0.9937316022745762
2018-06-01,294.1349491146538,308.6009431094988,1.0105819728199097,0.9431436273219483
2018-07-01,301.67334433184067,307.69554163152355,1.0019423920669306,0.9785273806615211
2018-08-01,312.379779949219,306.3034061304423,1.0121935912922275,1.007552082873653
2018-09-01,321.7739246415472,304.93162928975414,1.0096838428163404,1.0451123184604045
2018-10-01,313.5743783146001,304.28391607258527,1.0061597145508365,1.0242232928506727
2018-11-01,305.92847808007605,304.1249270087553,1.0057335175136097,1.0001956574477129
2018-12-01,302.2480072595829,304.8335729865991,0.9918646984209463,0.9996505658989837
2019-01-01,299.60723752819024,306.04804754608966,0.9971748545532747,0.9817284313175871
2019-02-01,294.316743934492,306.87616091693917,0.9881896646019751,0.9705356897881459
2019-03-01,298.5113927369068,307.2397343962453,0.9898036567099058,0.9815998328766442
2019-04-01,300.0478661821886,308.0418312869705,0.992485358349897,0.9814241431290025
2019-05-01,305.31803878819824,311.20162373086845,0.9941867363041481,0.9868306843551395
2019-06-01,311.1124190700412,315.57643797998463,1.0105819728199097,0.9755313510681752
2019-07-01,313.8432638042266,319.58495351427285,1.0019423920669306,0.9801301203124317
2019-08-01,320.08458137722164,324.0644893612398,1.0121935912922275,0.9758200272650845
2019-09-01,322.79488671689097,327.54222031070964,1.0096838428163404,0.9760542375851378
2019-10-01,331.80374161666083,329.5617641679909,1.0061597145508365,1.0006392530615753
2019-11-01,363.5341334315683,331.7228022584327,1.0057335175136097,1.0896498041753484
2019-12-01,349.6378938868783,335.37618061466213,0.9918646984209463,1.0510753413610188
2020-01-01,348.4217237238128,339.72255704748034,0.9971748545532747,1.0285123766729438
2020-02-01,353.011118066074,343.0239660556279,0.9881896646019751,1.0414144812450745
2020-03-01,323.2825613926018,346.36351431059825,0.9898036567099058,0.9429769716246981
2020-04-01,323.7457501012441,350.4821735977019,0.992485358349897,0.9307092578858069
2020-05-01,333.4850690397464,352.76329863467726,0.9941867363041481,0.950878514534876
2020-06-01,370.6264693679989,352.48099641402365,1.0105819728199097,1.0404690788007154
2020-07-01,358.64224789390585,352.2140638715405,1.0019423920669306,1.0162767795119818
2020-08-01,354.5194134830823,352.1567938087521,1.0121935912922275,0.9945814792106322
2020-09-01,368.5092127303183,353.13723644913176,1.0096838428163404,1.0335212941175
2020-10-01,384.93723849372384,355.1657190370911,1.0061597145508365,1.0771891271736294
2020-11-01,365.1476374419125,357.0821182561122,1.0057335175136097,1.016757697053137
2020-12-01,341.2491365808484,357.14660078927966,0.9918646984209463,0.9633245021485342
2021-01-01,350.40410001024463,356.4950240689192,0.9971748545532747,0.9856991640511898
2021-02-01,349.6542602727229,357.482078926133,0.9881896646019751,0.9897926897301634
2021-03-01,350.1700425550639,358.27724654994586,0.9898036567099058,0.9874399798690651
2021-04-01,345.541851049807,357.12959229013694,0.992485358349897,0.974878985627625
2021-05-01,357.6825493476909,355.94593478213505,0.9941867363041481,1.01075465509135
2021-06-01,347.9765698560717,356.8499654639472,1.0105819728199097,0.9649233076405244
